Sample Number (10 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),gear (),brake (),gas (),bat (),temp (),fuel (),vel (),rpm (),odometer (),lat (),lon ()
36,360000,0.0,1.0,560.0,113.0,111.0,2044.0,0.0,1680.0,4294955088.0,0.0,0.0
37,369996,0.0,1.0,560.0,113.0,111.0,2044.0,0.0,1680.0,4294955088.0,0.0,0.0
38,380000,0.0,1.0,560.0,113.0,111.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
39,390000,0.0,1.0,559.0,113.0,111.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
40,399996,0.0,1.0,560.0,113.0,111.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
41,410000,0.0,1.0,560.0,113.0,111.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
42,420000,0.0,1.0,560.0,113.0,111.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
43,429996,0.0,1.0,560.0,113.0,111.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
44,440000,0.0,1.0,561.0,113.0,111.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
45,450000,0.0,1.0,560.0,113.0,111.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
46,460000,0.0,1.0,560.0,113.0,111.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
47,470000,0.0,1.0,560.0,113.0,111.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
48,479996,0.0,1.0,560.0,113.0,111.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
49,490000,0.0,1.0,560.0,113.0,111.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
50,500000,0.0,1.0,566.0,113.0,111.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
51,509996,0.0,1.0,562.0,113.0,111.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
52,519996,0.0,1.0,560.0,113.0,112.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
53,530000,0.0,1.0,559.0,113.0,112.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
54,539996,0.0,1.0,559.0,113.0,112.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
55,550000,0.0,1.0,560.0,113.0,112.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
56,560000,0.0,1.0,560.0,113.0,112.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
57,569996,0.0,1.0,561.0,113.0,112.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
58,580000,0.0,1.0,561.0,113.0,112.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
59,590000,0.0,1.0,560.0,113.0,112.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
60,600000,0.0,1.0,560.0,113.0,112.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
61,610000,0.0,1.0,561.0,113.0,112.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
62,619996,0.0,1.0,561.0,113.0,112.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
63,630000,0.0,1.0,561.0,113.0,112.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
64,640000,0.0,1.0,561.0,113.0,112.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
65,649996,0.0,1.0,560.0,113.0,112.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
66,660000,0.0,1.0,561.0,113.0,112.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
67,670000,0.0,1.0,560.0,113.0,112.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
68,679996,0.0,1.0,560.0,113.0,112.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
69,690000,0.0,1.0,560.0,113.0,112.0,2045.0,0.0,1680.0,4294955088.0,0.0,0.0
70,700004,0.0,1.0,568.0,113.0,112.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
71,710000,0.0,1.0,594.0,113.0,112.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
72,720000,0.0,1.0,634.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
73,730000,0.0,1.0,564.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
74,739996,0.0,1.0,545.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
75,750000,0.0,1.0,545.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
76,760000,0.0,1.0,555.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
77,769996,0.0,1.0,562.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
78,780000,0.0,1.0,566.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
79,790000,0.0,1.0,569.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
80,799996,0.0,1.0,570.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
81,810000,0.0,1.0,573.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
82,820000,0.0,1.0,574.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
83,829996,0.0,1.0,575.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
84,840000,0.0,1.0,577.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
85,850000,0.0,1.0,579.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
86,859996,0.0,1.0,581.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
87,869996,0.0,1.0,582.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
88,880000,0.0,1.0,583.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
89,890000,0.0,1.0,586.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
90,900000,0.0,1.0,596.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
91,910000,0.0,1.0,595.0,113.0,110.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
92,919996,0.0,1.0,600.0,113.0,112.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
93,930000,0.0,1.0,608.0,113.0,112.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
94,940000,0.0,0.0,616.0,113.0,112.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
95,950000,0.0,0.0,627.0,113.0,112.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
96,960000,0.0,0.0,641.0,113.0,112.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
97,970000,0.0,0.0,658.0,113.0,112.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
98,979996,0.0,0.0,679.0,113.0,112.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
99,990000,0.0,0.0,704.0,113.0,112.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
100,1000000,0.0,0.0,734.0,113.0,112.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
101,1009996,0.0,0.0,768.0,113.0,112.0,2046.0,0.0,1680.0,4294955088.0,0.0,0.0
102,1020000,0.0,0.0,814.0,113.0,112.0,2047.0,0.0,1680.0,4294955088.0,0.0,0.0
103,1030000,0.0,0.0,873.0,113.0,112.0,2047.0,0.0,1680.0,4294955088.0,0.0,0.0
104,1039996,0.0,0.0,951.0,113.0,112.0,2047.0,0.0,1680.0,4294955088.0,0.0,0.0
105,1050000,0.0,0.0,1054.0,113.0,112.0,2047.0,0.0,1680.0,4294955088.0,0.0,0.0
106,1060000,0.0,0.0,1196.0,113.0,112.0,2047.0,0.0,1680.0,4294955088.0,0.0,0.0
107,1069996,0.0,0.0,1376.0,113.0,112.0,2047.0,0.0,1680.0,4294955088.0,0.0,0.0
108,1080000,0.0,0.0,1610.0,113.0,112.0,2047.0,0.0,1680.0,4294955088.0,0.0,0.0
109,1089996,0.0,0.0,1924.0,113.0,112.0,2047.0,0.0,1680.0,4294955088.0,0.0,0.0
110,1099996,0.0,0.0,2323.0,113.0,112.0,2047.0,0.0,1680.0,4294955088.0,0.0,0.0
111,1110000,0.0,0.0,2687.0,113.0,112.0,2047.0,0.0,1680.0,4294955088.0,0.0,0.0
112,1120000,0.0,0.0,2816.0,113.0,111.0,2047.0,0.0,1680.0,4294955088.0,0.0,0.0
113,1130000,0.0,0.0,2855.0,113.0,111.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
114,1140000,0.0,0.0,2861.0,113.0,111.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
115,1149996,0.0,0.0,2867.0,113.0,111.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
116,1159996,0.0,0.0,2871.0,113.0,111.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
117,1169996,0.0,0.0,2917.0,113.0,111.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
118,1180000,0.0,0.0,2935.0,113.0,111.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
119,1190000,0.0,0.0,2872.0,113.0,111.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
120,1199996,0.0,0.0,2857.0,113.0,111.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
121,1209996,0.0,0.0,2866.0,113.0,111.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
122,1220000,0.0,0.0,2872.0,113.0,111.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
123,1230000,0.0,0.0,2878.0,113.0,111.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
124,1239996,0.0,0.0,2880.0,113.0,111.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
125,1250000,0.0,0.0,2889.0,113.0,111.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
126,1259996,0.0,0.0,2882.0,113.0,111.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
127,1270000,0.0,0.0,2890.0,113.0,111.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
128,1279996,0.0,0.0,2889.0,113.0,111.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
129,1290000,0.0,0.0,2890.0,113.0,111.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
130,1300000,0.0,0.0,2896.0,113.0,111.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
131,1309996,0.0,0.0,2889.0,113.0,111.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
132,1319996,0.0,0.0,2896.0,113.0,110.0,2047.0,0.0,1620.0,4294955088.0,0.0,0.0
133,1330000,0.0,0.0,2884.0,113.0,110.0,2047.0,0.0,1800.0,4294955088.0,0.0,0.0
134,1340004,0.0,0.0,2894.0,113.0,110.0,2047.0,0.0,1800.0,4294955088.0,0.0,0.0
135,1350000,0.0,0.0,2889.0,113.0,110.0,2047.0,0.0,1800.0,4294955088.0,0.0,0.0
136,1360000,0.0,0.0,2890.0,113.0,110.0,2048.0,0.0,1800.0,4294955088.0,0.0,0.0
137,1369996,0.0,0.0,2887.0,113.0,110.0,2048.0,0.0,1800.0,4294955088.0,0.0,0.0
138,1379996,0.0,0.0,2895.0,113.0,110.0,2048.0,0.0,1800.0,4294955088.0,0.0,0.0
139,1390000,0.0,0.0,2884.0,113.0,110.0,2048.0,0.0,1800.0,4294955088.0,0.0,0.0
140,1400000,0.0,0.0,2899.0,113.0,110.0,2048.0,0.0,1800.0,4294955088.0,0.0,0.0
141,1409996,0.0,0.0,2890.0,113.0,110.0,2048.0,0.0,1800.0,4294955088.0,0.0,0.0
142,1420000,0.0,0.0,2896.0,113.0,110.0,2048.0,0.0,1800.0,4294955088.0,0.0,0.0
143,1430000,0.0,0.0,2896.0,113.0,110.0,2048.0,0.0,1800.0,4294955088.0,0.0,0.0
144,1440000,0.0,0.0,2897.0,113.0,110.0,2048.0,0.0,1800.0,4294955088.0,0.0,0.0
145,1450000,0.0,0.0,2896.0,113.0,110.0,2048.0,0.0,1800.0,4294955088.0,0.0,0.0
146,1459996,0.0,0.0,2897.0,113.0,110.0,2048.0,0.0,1800.0,4294955088.0,0.0,0.0
147,1470000,0.0,0.0,2896.0,113.0,110.0,2048.0,0.0,1800.0,4294955088.0,0.0,0.0
148,1480000,0.0,0.0,2898.0,113.0,110.0,2048.0,0.0,1800.0,4294955088.0,0.0,0.0
149,1490000,0.0,0.0,2901.0,113.0,110.0,2048.0,0.0,1800.0,4294955088.0,0.0,0.0
150,1499996,0.0,0.0,2902.0,113.0,110.0,2048.0,0.0,1800.0,4294955088.0,0.0,0.0
151,1510000,0.0,0.0,2901.0,113.0,110.0,2048.0,0.0,1800.0,4294955088.0,0.0,0.0
152,1519996,0.0,0.0,2897.0,113.0,112.0,2048.0,0.0,1800.0,4294955088.0,0.0,0.0
153,1530000,0.0,0.0,2900.0,113.0,112.0,2048.0,0.0,2520.0,4294955088.0,0.0,0.0
154,1540000,0.0,0.0,2894.0,113.0,112.0,2048.0,0.0,2520.0,4294955088.0,0.0,0.0
155,1550000,0.0,0.0,2902.0,113.0,112.0,2048.0,0.0,2520.0,4294955088.0,0.0,0.0
156,1560000,0.0,0.0,2895.0,113.0,112.0,2048.0,0.0,2520.0,4294955088.0,0.0,0.0
157,1570000,0.0,0.0,2903.0,113.0,112.0,2048.0,0.0,2520.0,4294955088.0,0.0,0.0
158,1580000,0.0,0.0,2905.0,113.0,112.0,2048.0,0.0,2520.0,4294955088.0,0.0,0.0
159,1589996,0.0,0.0,2896.0,113.0,112.0,2048.0,0.0,2520.0,4294955088.0,0.0,0.0
160,1600000,0.0,0.0,2909.0,113.0,112.0,2048.0,0.0,2520.0,4294955088.0,0.0,0.0
161,1610000,0.0,0.0,2898.0,113.0,112.0,2048.0,0.0,2520.0,4294955088.0,0.0,0.0
162,1620000,0.0,0.0,2912.0,113.0,112.0,2048.0,0.0,2520.0,4294955088.0,0.0,0.0
163,1630000,0.0,0.0,2949.0,113.0,112.0,2048.0,0.0,2520.0,4294955088.0,0.0,0.0
164,1639996,0.0,0.0,2952.0,113.0,112.0,2048.0,0.0,2520.0,4294955088.0,0.0,0.0
165,1650000,0.0,0.0,2895.0,113.0,112.0,2048.0,0.0,2520.0,4294955088.0,0.0,0.0
166,1660000,0.0,0.0,2896.0,113.0,112.0,2048.0,0.0,2520.0,4294955088.0,0.0,0.0
167,1670000,0.0,0.0,2900.0,113.0,112.0,2048.0,0.0,2520.0,4294955088.0,0.0,0.0
168,1679996,0.0,0.0,2896.0,113.0,112.0,2048.0,0.0,2520.0,4294955088.0,0.0,0.0
169,1690000,0.0,0.0,2906.0,113.0,112.0,2048.0,0.0,2520.0,4294955088.0,0.0,0.0
170,1700000,0.0,0.0,2908.0,113.0,112.0,2049.0,0.0,2520.0,4294955088.0,0.0,0.0
171,1710000,0.0,0.0,2915.0,113.0,112.0,2049.0,0.0,2520.0,4294955088.0,0.0,0.0
172,1720000,0.0,0.0,2901.0,113.0,109.0,2049.0,0.0,2520.0,4294955088.0,0.0,0.0
173,1729996,0.0,0.0,2914.0,113.0,109.0,2049.0,0.0,2760.0,4294955088.0,0.0,0.0
174,1740000,0.0,0.0,2899.0,113.0,109.0,2049.0,0.0,2760.0,4294955088.0,0.0,0.0
175,1750000,0.0,0.0,2902.0,113.0,109.0,2049.0,0.0,2760.0,4294955088.0,0.0,0.0
176,1759996,0.0,0.0,2899.0,113.0,109.0,2049.0,0.0,2760.0,4294955088.0,0.0,0.0
177,1770000,0.0,0.0,2896.0,113.0,109.0,2049.0,0.0,2760.0,4294955088.0,0.0,0.0
178,1780000,0.0,0.0,2898.0,113.0,109.0,2049.0,0.0,2760.0,4294955088.0,0.0,0.0
179,1789996,0.0,0.0,2897.0,113.0,109.0,2049.0,0.0,2760.0,4294955088.0,0.0,0.0
180,1800000,0.0,0.0,2901.0,113.0,109.0,2049.0,0.0,2760.0,4294955088.0,0.0,0.0
181,1809996,0.0,0.0,2891.0,113.0,109.0,2049.0,0.0,2760.0,4294955088.0,0.0,0.0
182,1820000,0.0,0.0,2902.0,113.0,109.0,2049.0,0.0,2760.0,4294955088.0,0.0,0.0
183,1830000,0.0,0.0,2889.0,113.0,109.0,2049.0,0.0,2760.0,4294955088.0,0.0,0.0
184,1840000,0.0,0.0,2897.0,113.0,109.0,2049.0,0.0,2760.0,4294955088.0,0.0,0.0
185,1849996,0.0,0.0,2890.0,113.0,109.0,2049.0,0.0,2760.0,4294955088.0,0.0,0.0
186,1860000,0.0,0.0,2897.0,113.0,109.0,2049.0,0.0,2760.0,4294955088.0,0.0,0.0
187,1870000,0.0,0.0,2894.0,113.0,109.0,2049.0,0.0,2760.0,4294955088.0,0.0,0.0
188,1879996,0.0,0.0,2897.0,113.0,109.0,2049.0,0.0,2760.0,4294955088.0,0.0,0.0
189,1890000,0.0,0.0,2899.0,113.0,109.0,2049.0,0.0,2760.0,4294955088.0,0.0,0.0
190,1899996,0.0,0.0,2901.0,113.0,109.0,2049.0,0.0,2760.0,4294955088.0,0.0,0.0
191,1910000,0.0,0.0,2906.0,113.0,109.0,2049.0,0.0,2760.0,4294955088.0,0.0,0.0
192,1920000,0.0,0.0,2899.0,113.0,112.0,2050.0,0.0,2760.0,4294955088.0,0.0,0.0
193,1930000,0.0,0.0,2911.0,113.0,112.0,2050.0,0.0,2880.0,4294955088.0,0.0,0.0
194,1940000,0.0,0.0,2900.0,113.0,112.0,2050.0,0.0,2880.0,4294955088.0,0.0,0.0
195,1950000,0.0,0.0,2916.0,113.0,112.0,2050.0,0.0,2880.0,4294955088.0,0.0,0.0
196,1959996,0.0,0.0,2902.0,113.0,112.0,2050.0,0.0,2880.0,4294955088.0,0.0,0.0
197,1970000,0.0,0.0,2918.0,113.0,112.0,2050.0,0.0,2880.0,4294955088.0,0.0,0.0
198,1979996,0.0,0.0,2904.0,113.0,112.0,2050.0,0.0,2880.0,4294955088.0,0.0,0.0
199,1989996,0.0,0.0,2920.0,113.0,112.0,2050.0,0.0,2880.0,4294955088.0,0.0,0.0
200,2000000,0.0,0.0,2908.0,113.0,112.0,2050.0,0.0,2880.0,4294955088.0,0.0,0.0
201,2010000,0.0,0.0,2924.0,113.0,112.0,2050.0,0.0,2880.0,4294955088.0,0.0,0.0
202,2020000,0.0,0.0,2909.0,113.0,112.0,2050.0,0.0,2880.0,4294955088.0,0.0,0.0
203,2030000,0.0,0.0,2926.0,113.0,112.0,2050.0,0.0,2880.0,4294955088.0,0.0,0.0
204,2040000,0.0,0.0,2913.0,113.0,112.0,2050.0,0.0,2880.0,4294955088.0,0.0,0.0
205,2049996,0.0,0.0,2926.0,113.0,112.0,2050.0,0.0,2880.0,4294955088.0,0.0,0.0
206,2060000,0.0,0.0,2915.0,113.0,112.0,2050.0,0.0,2880.0,4294955088.0,0.0,0.0
207,2069996,0.0,0.0,2927.0,113.0,112.0,2050.0,0.0,2880.0,4294955088.0,0.0,0.0
208,2080000,0.0,0.0,2919.0,113.0,112.0,2050.0,0.0,2880.0,4294955088.0,0.0,0.0
209,2090000,0.0,0.0,2973.0,113.0,112.0,2050.0,0.0,2880.0,4294955088.0,0.0,0.0
210,2100000,0.0,0.0,2951.0,113.0,112.0,2050.0,0.0,2880.0,4294955088.0,0.0,0.0
211,2109996,0.0,0.0,2910.0,113.0,112.0,2050.0,0.0,2880.0,4294955088.0,0.0,0.0
212,2120000,0.0,0.0,2898.0,113.0,108.0,2050.0,1.0,2880.0,4294955088.0,0.0,0.0
213,2130000,0.0,0.0,2902.0,113.0,108.0,2050.0,1.0,2940.0,4294955088.0,0.0,0.0
214,2139996,0.0,0.0,2919.0,113.0,108.0,2051.0,1.0,2940.0,4294955088.0,0.0,0.0
215,2149996,0.0,0.0,2918.0,113.0,108.0,2051.0,1.0,2940.0,4294955088.0,0.0,0.0
216,2159996,0.0,0.0,2921.0,113.0,108.0,2051.0,1.0,2940.0,4294955088.0,0.0,0.0
217,2170000,0.0,0.0,2918.0,113.0,108.0,2051.0,1.0,2940.0,4294955088.0,0.0,0.0
218,2180000,0.0,0.0,2924.0,113.0,108.0,2051.0,1.0,2940.0,4294955088.0,0.0,0.0
219,2190000,0.0,0.0,2918.0,113.0,108.0,2051.0,1.0,2940.0,4294955088.0,0.0,0.0
220,2199996,0.0,0.0,2928.0,113.0,108.0,2051.0,1.0,2940.0,4294955088.0,0.0,0.0
221,2210000,0.0,0.0,2919.0,113.0,108.0,2051.0,1.0,2940.0,4294955088.0,0.0,0.0
222,2220000,0.0,0.0,2931.0,113.0,108.0,2051.0,1.0,2940.0,4294955088.0,0.0,0.0
223,2230000,0.0,0.0,2919.0,113.0,108.0,2051.0,1.0,2940.0,4294955088.0,0.0,0.0
224,2240000,0.0,0.0,2932.0,113.0,108.0,2051.0,1.0,2940.0,4294955088.0,0.0,0.0
225,2250000,0.0,0.0,2924.0,113.0,108.0,2051.0,1.0,2940.0,4294955088.0,0.0,0.0
226,2259996,0.0,0.0,2936.0,113.0,108.0,2051.0,1.0,2940.0,4294955088.0,0.0,0.0
227,2270000,0.0,0.0,2926.0,113.0,108.0,2051.0,1.0,2940.0,4294955088.0,0.0,0.0
228,2280000,0.0,0.0,2937.0,113.0,108.0,2051.0,1.0,2940.0,4294955088.0,0.0,0.0
229,2289996,0.0,0.0,2933.0,113.0,108.0,2051.0,1.0,2940.0,4294955088.0,0.0,0.0
230,2300000,0.0,0.0,2952.0,113.0,108.0,2051.0,1.0,2940.0,4294955088.0,0.0,0.0
231,2310000,0.0,0.0,2934.0,113.0,108.0,2051.0,1.0,2940.0,4294955088.0,0.0,0.0
232,2319996,0.0,0.0,2944.0,114.0,113.0,2051.0,5.0,2940.0,4294955088.0,0.0,0.0
233,2330000,0.0,0.0,2934.0,114.0,113.0,2051.0,5.0,3060.0,4294955088.0,0.0,0.0
234,2340000,0.0,0.0,2939.0,114.0,113.0,2052.0,5.0,3060.0,4294955088.0,0.0,0.0
235,2349996,0.0,0.0,2928.0,114.0,113.0,2052.0,5.0,3060.0,4294955088.0,0.0,0.0
236,2360000,0.0,0.0,2937.0,114.0,113.0,2052.0,5.0,3060.0,4294955088.0,0.0,0.0
237,2370000,0.0,0.0,2926.0,114.0,113.0,2052.0,5.0,3060.0,4294955088.0,0.0,0.0
238,2379996,0.0,0.0,2939.0,114.0,113.0,2052.0,5.0,3060.0,4294955088.0,0.0,0.0
239,2390000,0.0,0.0,2924.0,114.0,113.0,2052.0,5.0,3060.0,4294955088.0,0.0,0.0
240,2400000,0.0,0.0,2937.0,114.0,113.0,2052.0,5.0,3060.0,4294955088.0,0.0,0.0
241,2409996,0.0,0.0,2928.0,114.0,113.0,2052.0,5.0,3060.0,4294955088.0,0.0,0.0
242,2420000,0.0,0.0,2935.0,114.0,113.0,2052.0,5.0,3060.0,4294955088.0,0.0,0.0
243,2430000,0.0,0.0,2931.0,114.0,113.0,2052.0,5.0,3060.0,4294955088.0,0.0,0.0
244,2439996,0.0,0.0,2939.0,114.0,113.0,2052.0,5.0,3060.0,4294955088.0,0.0,0.0
245,2450000,0.0,0.0,2944.0,114.0,113.0,2052.0,5.0,3060.0,4294955088.0,0.0,0.0
246,2460000,0.0,0.0,2952.0,114.0,113.0,2052.0,5.0,3060.0,4294955088.0,0.0,0.0
247,2469996,0.0,0.0,2947.0,114.0,113.0,2052.0,5.0,3060.0,4294955088.0,0.0,0.0
248,2479996,0.0,0.0,2947.0,114.0,113.0,2052.0,5.0,3060.0,4294955088.0,0.0,0.0
249,2490000,0.0,0.0,2945.0,114.0,113.0,2052.0,5.0,3060.0,4294955088.0,0.0,0.0
