Sample Number (10 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),gear (),brake (),gas (),bat (),temp (),fuel (),vel (),rpm (),odometer (),lat (),lon ()
0,0,0.0,1.0,564.0,113.0,112.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
1,10000,0.0,1.0,566.0,113.0,112.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
2,19996,0.0,1.0,567.0,113.0,112.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
3,30000,0.0,1.0,567.0,113.0,112.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
4,40000,0.0,1.0,566.0,113.0,112.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
5,50000,0.0,1.0,566.0,113.0,112.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
6,60000,0.0,1.0,565.0,113.0,112.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
7,70000,0.0,1.0,565.0,113.0,112.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
8,80000,0.0,1.0,566.0,113.0,112.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
9,90000,0.0,1.0,565.0,113.0,112.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
10,99996,0.0,1.0,567.0,113.0,112.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
11,110000,0.0,1.0,568.0,113.0,112.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
12,120000,0.0,1.0,573.0,113.0,112.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
13,129996,0.0,1.0,569.0,113.0,112.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
14,140004,0.0,1.0,567.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
15,150000,0.0,1.0,566.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
16,160000,0.0,1.0,593.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
17,170000,0.0,1.0,634.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
18,180000,0.0,1.0,572.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
19,190000,0.0,1.0,551.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
20,200000,0.0,1.0,545.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
21,209996,0.0,1.0,555.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
22,220000,0.0,1.0,566.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
23,230000,0.0,1.0,567.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
24,239996,0.0,1.0,566.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
25,250000,0.0,1.0,568.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
26,260000,0.0,1.0,568.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
27,270000,0.0,1.0,567.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
28,280000,0.0,1.0,568.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
29,290000,0.0,1.0,567.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
30,299996,0.0,1.0,567.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
31,310000,0.0,1.0,568.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
32,320000,0.0,1.0,576.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
33,329996,0.0,1.0,570.0,113.0,110.0,2086.0,0.0,1680.0,4294955688.0,0.0,0.0
34,339996,0.0,1.0,569.0,113.0,110.0,2086.0,0.0,1620.0,4294955688.0,0.0,0.0
35,350000,0.0,1.0,568.0,113.0,110.0,2086.0,0.0,1620.0,4294955688.0,0.0,0.0
36,359996,0.0,1.0,568.0,113.0,110.0,2086.0,0.0,1620.0,4294955688.0,0.0,0.0
37,370000,0.0,1.0,569.0,113.0,110.0,2086.0,0.0,1620.0,4294955688.0,0.0,0.0
38,380000,0.0,1.0,570.0,113.0,110.0,2086.0,0.0,1620.0,4294955688.0,0.0,0.0
