Sample Number (10 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),gear (),brake (),gas (),bat (),temp (),fuel (),vel (),rpm (),odometer (),lat (),lon ()
0,0,0.0,1.0,554.0,114.0,110.0,2003.0,0.0,1800.0,4294953588.0,0.0,0.0
1,10000,0.0,1.0,557.0,114.0,110.0,2003.0,0.0,1800.0,4294953588.0,0.0,0.0
2,19996,0.0,1.0,558.0,114.0,110.0,2003.0,0.0,1800.0,4294953588.0,0.0,0.0
3,30000,0.0,1.0,558.0,114.0,110.0,2003.0,0.0,1800.0,4294953588.0,0.0,0.0
4,40000,0.0,1.0,558.0,114.0,110.0,2003.0,0.0,1800.0,4294953588.0,0.0,0.0
5,50000,0.0,1.0,556.0,114.0,110.0,2003.0,0.0,1800.0,4294953588.0,0.0,0.0
6,60000,0.0,1.0,558.0,114.0,110.0,2003.0,0.0,1800.0,4294953588.0,0.0,0.0
7,70000,0.0,1.0,557.0,114.0,110.0,2003.0,0.0,1800.0,4294953588.0,0.0,0.0
8,79996,0.0,1.0,558.0,114.0,110.0,2003.0,0.0,1800.0,4294953588.0,0.0,0.0
9,89996,0.0,1.0,558.0,114.0,110.0,2003.0,0.0,1800.0,4294953588.0,0.0,0.0
10,100000,0.0,1.0,560.0,114.0,110.0,2003.0,0.0,1800.0,4294953588.0,0.0,0.0
11,109996,0.0,1.0,560.0,114.0,110.0,2003.0,0.0,1800.0,4294953588.0,0.0,0.0
12,119996,0.0,1.0,560.0,114.0,110.0,2003.0,0.0,1800.0,4294953588.0,0.0,0.0
13,130000,0.0,1.0,560.0,114.0,110.0,2003.0,0.0,1800.0,4294953588.0,0.0,0.0
14,140000,0.0,1.0,560.0,114.0,110.0,2003.0,0.0,1800.0,4294953588.0,0.0,0.0
15,149996,0.0,1.0,560.0,114.0,110.0,2003.0,0.0,1800.0,4294953588.0,0.0,0.0
16,160000,0.0,1.0,560.0,114.0,110.0,2003.0,0.0,1800.0,4294953588.0,0.0,0.0
17,170000,0.0,1.0,560.0,114.0,110.0,2003.0,0.0,1800.0,4294953588.0,0.0,0.0
18,179996,0.0,1.0,560.0,114.0,111.0,2003.0,0.0,1740.0,4294953588.0,0.0,0.0
19,190000,0.0,1.0,567.0,114.0,111.0,2003.0,0.0,1740.0,4294953588.0,0.0,0.0
20,199996,0.0,1.0,565.0,114.0,111.0,2003.0,0.0,1740.0,4294953588.0,0.0,0.0
21,210000,0.0,1.0,565.0,114.0,111.0,2003.0,0.0,1740.0,4294953588.0,0.0,0.0
22,220000,0.0,1.0,564.0,114.0,111.0,2003.0,0.0,1740.0,4294953588.0,0.0,0.0
23,230000,0.0,1.0,566.0,114.0,111.0,2003.0,0.0,1740.0,4294953588.0,0.0,0.0
24,240000,0.0,1.0,565.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
25,250000,0.0,1.0,566.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
26,260000,0.0,1.0,565.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
27,269996,0.0,1.0,564.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
28,280000,0.0,1.0,566.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
29,290000,0.0,1.0,565.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
30,299996,0.0,1.0,564.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
31,310000,0.0,1.0,566.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
32,320000,0.0,1.0,564.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
33,329996,0.0,1.0,565.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
34,340000,0.0,1.0,565.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
35,350000,0.0,1.0,563.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
36,360000,0.0,1.0,565.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
37,370000,0.0,1.0,566.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
38,380000,0.0,1.0,564.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
39,389996,0.0,1.0,570.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
40,400000,0.0,1.0,596.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
41,410000,0.0,1.0,635.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
42,419996,0.0,1.0,565.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
43,429996,0.0,1.0,546.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
44,440000,0.0,1.0,543.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
45,450000,0.0,1.0,553.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
46,460000,0.0,1.0,562.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
47,470000,0.0,1.0,563.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
48,479996,0.0,1.0,563.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
49,490000,0.0,1.0,564.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
50,500000,0.0,1.0,565.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
51,509996,0.0,1.0,563.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
52,520000,0.0,1.0,564.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
53,530000,0.0,1.0,564.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
54,540000,0.0,1.0,563.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
55,550000,0.0,1.0,563.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
56,560000,0.0,1.0,565.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
57,569996,0.0,1.0,564.0,114.0,107.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
58,580000,0.0,1.0,564.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
59,590000,0.0,1.0,570.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
60,599996,0.0,1.0,566.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
61,609996,0.0,1.0,564.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
62,620000,0.0,1.0,564.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
63,629996,0.0,1.0,564.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
64,639996,0.0,1.0,564.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
65,650000,0.0,1.0,564.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
66,660008,0.0,1.0,563.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
67,670000,0.0,1.0,564.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
68,680000,0.0,1.0,564.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
69,690000,0.0,1.0,564.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
70,699996,0.0,1.0,565.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
71,710000,0.0,1.0,565.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
72,719996,0.0,1.0,565.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
73,730000,0.0,1.0,564.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
74,740000,0.0,1.0,566.0,114.0,111.0,2002.0,0.0,1740.0,4294953588.0,0.0,0.0
