Sample Number (10 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),gear (),brake (),gas (),bat (),temp (),fuel (),vel (),rpm (),odometer (),lat (),lon ()
148,1479996,1.0,1.0,685.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
149,1490000,1.0,1.0,678.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
150,1499996,1.0,1.0,679.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
151,1509996,1.0,1.0,674.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
152,1520000,1.0,1.0,887.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
153,1529996,1.0,1.0,942.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
154,1540000,1.0,1.0,956.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
155,1550000,1.0,1.0,962.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
156,1559996,1.0,1.0,828.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
157,1570000,1.0,1.0,716.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
158,1580000,1.0,1.0,688.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
159,1590000,1.0,1.0,679.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
160,1599996,1.0,1.0,677.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
161,1610000,1.0,1.0,672.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
162,1619996,1.0,1.0,886.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
163,1629996,1.0,1.0,942.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
164,1640000,1.0,1.0,962.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
165,1650000,1.0,1.0,963.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
166,1659996,1.0,1.0,828.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
167,1670000,1.0,1.0,715.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
168,1680000,1.0,1.0,688.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
169,1689996,1.0,1.0,679.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
170,1699996,1.0,1.0,680.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
171,1709996,1.0,1.0,674.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
172,1719996,1.0,1.0,892.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
173,1730000,1.0,1.0,942.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
174,1740000,1.0,1.0,956.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
175,1749996,1.0,1.0,959.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
176,1760000,1.0,1.0,830.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
177,1770000,1.0,1.0,715.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
178,1780000,1.0,1.0,709.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
179,1790000,1.0,1.0,738.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
180,1799996,1.0,1.0,674.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
181,1809996,1.0,1.0,672.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
182,1820000,1.0,1.0,878.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
183,1830000,1.0,1.0,931.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
184,1839996,1.0,1.0,951.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
185,1850000,1.0,1.0,958.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
186,1860000,1.0,1.0,811.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
187,1870000,1.0,1.0,710.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
188,1880000,1.0,1.0,684.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
189,1890000,1.0,1.0,676.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
190,1899996,1.0,1.0,678.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
191,1910000,1.0,1.0,681.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
192,1920000,1.0,1.0,888.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
193,1930000,1.0,1.0,939.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
194,1940000,1.0,1.0,954.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
195,1950000,1.0,1.0,958.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
196,1959996,1.0,1.0,814.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
197,1970000,1.0,1.0,710.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
198,1980000,1.0,1.0,684.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
199,1990000,1.0,1.0,676.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
200,2000000,1.0,1.0,674.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
201,2009996,1.0,1.0,677.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
202,2020000,1.0,1.0,887.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
203,2030000,1.0,1.0,943.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
204,2040000,1.0,1.0,957.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
205,2049996,1.0,1.0,967.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
206,2060000,1.0,1.0,822.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
207,2069996,1.0,1.0,717.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
208,2080000,1.0,1.0,690.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
209,2090000,1.0,1.0,682.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
210,2099996,1.0,1.0,685.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
211,2109996,1.0,1.0,681.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
212,2120000,1.0,1.0,894.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
213,2130000,1.0,1.0,948.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
214,2139996,1.0,1.0,964.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
215,2150000,1.0,1.0,970.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
216,2159996,1.0,1.0,827.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
217,2170000,1.0,1.0,718.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
218,2180000,1.0,1.0,691.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
219,2189996,1.0,1.0,683.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
220,2199996,1.0,1.0,680.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
221,2210000,1.0,1.0,678.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
222,2220000,1.0,1.0,898.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
223,2229996,1.0,1.0,948.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
224,2240000,1.0,1.0,996.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
225,2249996,1.0,1.0,998.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
226,2260000,1.0,1.0,823.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
227,2270000,1.0,1.0,701.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
228,2280000,1.0,1.0,682.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
229,2289996,1.0,1.0,677.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
230,2300000,1.0,1.0,684.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
231,2310000,1.0,1.0,677.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
232,2319996,1.0,1.0,890.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
233,2330000,1.0,1.0,946.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
234,2340000,1.0,1.0,959.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
235,2349996,1.0,1.0,967.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
236,2360000,1.0,1.0,833.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
237,2370000,1.0,1.0,718.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
238,2379996,1.0,1.0,689.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
239,2390000,1.0,1.0,681.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
240,2400000,1.0,1.0,678.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
241,2409996,1.0,1.0,675.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
242,2420000,1.0,1.0,888.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
243,2429996,1.0,1.0,944.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
244,2440000,1.0,1.0,956.0,121.0,255.0,2528.0,0.0,1440.0,692.0,0.0,0.0
245,2450000,1.0,1.0,964.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
246,2460000,1.0,1.0,833.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
247,2469996,1.0,1.0,717.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
248,2480000,1.0,1.0,688.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
249,2490000,1.0,1.0,679.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
250,2499996,1.0,1.0,683.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
251,2510000,1.0,1.0,690.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
252,2519996,1.0,1.0,895.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
253,2529996,1.0,1.0,942.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
254,2540000,1.0,1.0,957.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
255,2550000,1.0,1.0,967.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
256,2559996,1.0,1.0,816.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
257,2570000,1.0,1.0,713.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
258,2580000,1.0,1.0,686.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
259,2590000,1.0,1.0,678.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
260,2599996,1.0,1.0,675.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
261,2609996,1.0,1.0,684.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
262,2620000,1.0,1.0,893.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
263,2630000,1.0,1.0,950.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
264,2639996,1.0,1.0,959.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
265,2650000,1.0,1.0,962.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
266,2660000,1.0,1.0,816.0,121.0,255.0,2527.0,0.0,1440.0,692.0,0.0,0.0
