Sample Number (10 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),gear (),brake (),gas (),bat (),temp (),fuel (),vel (),rpm (),odometer (),lat (),lon ()
57,1628275917871,1.0,0.0,0.0,0.0,23.5,618.0,1427.0,1472.0,0.0,0.0,0.0
58,1628275917966,1.0,0.0,0.0,0.0,23.5,618.0,1427.0,1472.0,0.0,0.0,0.0
59,1628275918062,1.0,0.0,0.0,0.0,23.25,618.0,1426.0,1472.0,0.0,0.0,0.0
60,1628275918174,1.0,0.0,0.0,0.0,23.25,618.0,1427.0,1473.0,0.0,0.0,0.0
61,1628275918271,1.0,0.0,0.0,0.0,23.5,618.0,1426.0,1471.0,0.0,0.0,0.0
62,1628275918383,1.0,0.0,0.0,0.0,23.5,617.0,1428.0,1473.0,0.0,0.0,0.0
63,1628275918477,1.0,0.0,0.0,0.0,23.5,617.0,1428.0,1473.0,0.0,0.0,0.0
64,1628275918573,1.0,0.0,0.0,0.0,23.5,617.0,1428.0,1473.0,0.0,0.0,0.0
65,1628275918688,1.0,0.0,0.0,0.0,23.25,618.0,1426.0,1472.0,0.0,0.0,0.0
66,1628275918782,1.0,0.0,0.0,0.0,23.25,617.0,1425.0,1471.0,0.0,0.0,0.0
67,1628275918877,1.0,0.0,0.0,0.0,23.75,618.0,1425.0,1471.0,0.0,0.0,0.0
68,1628275918990,1.0,0.0,0.0,0.0,23.75,617.0,1424.0,1470.0,0.0,0.0,0.0
69,1628275919086,1.0,0.0,0.0,0.0,23.5,617.0,1423.0,1469.0,0.0,0.0,0.0
70,1628275919198,1.0,0.0,0.0,0.0,23.5,616.0,1423.0,1468.0,0.0,0.0,0.0
71,1628275919293,1.0,0.0,0.0,0.0,22.5,616.0,1423.0,1468.0,0.0,0.0,0.0
72,1628275919389,1.0,0.0,0.0,0.0,22.5,617.0,1421.0,1467.0,0.0,0.0,0.0
73,1628275919502,1.0,0.0,0.0,0.0,23.75,616.0,1421.0,1466.0,0.0,0.0,0.0
74,1628275919597,1.0,0.0,0.0,0.0,23.75,616.0,1420.0,1464.0,0.0,0.0,0.0
75,1628275919693,1.0,0.0,0.0,0.0,23.25,615.0,1420.0,1465.0,0.0,0.0,0.0
76,1628275919806,1.0,0.0,0.0,0.0,23.25,616.0,1420.0,1465.0,0.0,0.0,0.0
77,1628275919902,1.0,0.0,0.0,0.0,23.25,616.0,1421.0,1466.0,0.0,0.0,0.0
78,1628275920014,1.0,0.0,0.0,0.0,23.75,616.0,1422.0,1466.0,0.0,0.0,0.0
79,1628275920110,1.0,0.0,0.0,0.0,23.75,616.0,1423.0,1467.0,0.0,0.0,0.0
80,1628275920206,1.0,0.0,0.0,0.0,23.75,616.0,1421.0,1465.0,0.0,0.0,0.0
81,1628275920318,1.0,0.0,0.0,0.0,23.75,616.0,1420.0,1466.0,0.0,0.0,0.0
82,1628275920414,1.0,0.0,0.0,0.0,23.75,615.0,1416.0,1461.0,0.0,0.0,0.0
83,1628275920510,1.0,0.0,0.0,0.0,23.75,615.0,1416.0,1460.0,0.0,0.0,0.0
84,1628275920622,1.0,0.0,0.0,0.0,23.25,615.0,1416.0,1460.0,0.0,0.0,0.0
85,1628275920718,1.0,0.0,0.0,0.0,23.25,615.0,1416.0,1461.0,0.0,0.0,0.0
86,1628275920829,1.0,0.0,0.0,0.0,23.5,616.0,1416.0,1461.0,0.0,0.0,0.0
87,1628275920925,1.0,0.0,0.0,0.0,23.5,615.0,1419.0,1464.0,0.0,0.0,0.0
88,1628275921021,1.0,0.0,0.0,0.0,23.5,615.0,1417.0,1463.0,0.0,0.0,0.0
89,1628275921133,1.0,0.0,0.0,0.0,23.5,616.0,1419.0,1464.0,0.0,0.0,0.0
90,1628275921231,1.0,0.0,0.0,0.0,23.75,615.0,1418.0,1463.0,0.0,0.0,0.0
91,1628275921326,1.0,0.0,0.0,0.0,23.75,615.0,1418.0,1464.0,0.0,0.0,0.0
92,1628275921437,1.0,0.0,0.0,0.0,23.5,616.0,1418.0,1462.0,0.0,0.0,0.0
93,1628275921533,1.0,0.0,0.0,0.0,23.5,614.0,1417.0,1463.0,0.0,0.0,0.0
94,1628275921645,1.0,0.0,0.0,0.0,23.75,615.0,1417.0,1463.0,0.0,0.0,0.0
95,1628275921741,1.0,0.0,0.0,0.0,23.75,615.0,1418.0,1463.0,0.0,0.0,0.0
96,1628275921837,1.0,0.0,0.0,0.0,23.5,615.0,1417.0,1463.0,0.0,0.0,0.0
97,1628275921950,1.0,0.0,0.0,0.0,23.5,614.0,1416.0,1462.0,0.0,0.0,0.0
98,1628275922046,1.0,0.0,0.0,0.0,23.75,615.0,1416.0,1460.0,0.0,0.0,0.0
99,1628275922141,1.0,0.0,0.0,0.0,23.75,614.0,1415.0,1461.0,0.0,0.0,0.0
100,1628275922253,1.0,0.0,0.0,0.0,23.5,614.0,1414.0,1459.0,0.0,0.0,0.0
101,1628275922349,1.0,0.0,0.0,0.0,23.5,615.0,1414.0,1459.0,0.0,0.0,0.0
102,1628275922462,1.0,0.0,0.0,0.0,23.5,615.0,1412.0,1459.0,0.0,0.0,0.0
103,1628275922556,1.0,0.0,0.0,0.0,23.5,614.0,1412.0,1458.0,0.0,0.0,0.0
104,1628275922652,1.0,0.0,0.0,0.0,23.5,614.0,1411.0,1457.0,0.0,0.0,0.0
105,1628275922765,1.0,0.0,0.0,0.0,23.5,615.0,1411.0,1457.0,0.0,0.0,0.0
106,1628275922864,1.0,0.0,0.0,0.0,23.75,614.0,1410.0,1455.0,0.0,0.0,0.0
107,1628275922973,1.0,0.0,0.0,0.0,23.75,614.0,1406.0,1451.0,0.0,0.0,0.0
108,1628275923068,1.0,0.0,0.0,0.0,23.75,613.0,1407.0,1452.0,0.0,0.0,0.0
109,1628275923165,1.0,0.0,0.0,0.0,23.75,614.0,1406.0,1452.0,0.0,0.0,0.0
110,1628275923278,1.0,0.0,0.0,0.0,23.75,614.0,1406.0,1452.0,0.0,0.0,0.0
111,1628275923373,1.0,0.0,0.0,0.0,23.75,614.0,1406.0,1452.0,0.0,0.0,0.0
112,1628275923468,1.0,0.0,0.0,0.0,23.75,613.0,1408.0,1453.0,0.0,0.0,0.0
